#AK_Step2_v12::#OME_banner::Clinical::13_Gynecology::02_Cervical_Cancer, #AK_Step2_v12::#OME::05_Obstetrics_and_Gynecology::01_Gynecology::02_Gynecology_Oncology::02_Cervical_Cancer
#AK_Step2_v12::#OME_banner::Clinical::13_Gynecology::03_Endometrial_Cancer, #AK_Step2_v12::#OME::05_Obstetrics_and_Gynecology::01_Gynecology::02_Gynecology_Oncology::03_Endometrial_Cancer
#AK_Step2_v12::#OME_banner::Clinical::13_Gynecology::14_Puberty, #AK_Step2_v12::#OME::Clinical::05_Obstetrics_and_Gynecology::01_Gynecology::03_Reproductive_Endocrinology::01_Puberty
#AK_Step2_v12::#OME_banner::Clinical::13_Gynecology::16_Secondary_Amenorrhea, #AK_Step2_v12::#OME::Clinical::05_Obstetrics_and_Gynecology::01_Gynecology::03_Reproductive_Endocrinology::03_Secondary_Amenorrhea

#AK_Step2_v12::#OME_banner::Clinical::01_Cardiology::02_Heart_Failure, #AK_Step2_v12::#OME::01_Medicine::01_Cardiology::03_Heart_Failure
#AK_Step2_v12::#OME_banner::Clinical::01_Cardiology::03_Valvular_Disease, #AK_Step2_v12::#OME::01_Medicine::01_Cardiology::04_Valvular_Disease
#AK_Step2_v12::#OME_banner::Clinical::01_Cardiology::05_Pericardial_Disease, #AK_Step2_v12::#OME::01_Medicine::01_Cardiology::06_Pericardial_Disease
#AK_Step2_v12::#OME_banner::Clinical::01_Cardiology::06_Syncope, #AK_Step2_v12::#OME::01_Medicine::01_Cardiology::07_Syncope
#AK_Step2_v12::#OME_banner::Clinical::01_Cardiology::10_ACLS_Easy, #AK_Step2_v12::#OME::01_Medicine::01_Cardiology::11_ACLS_Easy

#AK_Step2_v12::#OME_banner::Clinical::03_Gastroenterology::01_Gallbladder, #AK_Step2_v12::#OME::01_Medicine::03_Gastroenterology::01_Gallbladder
#AK_Step2_v12::#OME_banner::Clinical::03_Gastroenterology::07_Acute_Diarrhea, #AK_Step2_v12::#OME::01_Medicine::03_Gastroenterology::07_Acute_Diarrhea
#AK_Step2_v12::#OME_banner::Clinical::03_Gastroenterology::08_Chronic_Diarrhea, #AK_Step2_v12::#OME::01_Medicine::03_Gastroenterology::08_Chronic_Diarrhea
#AK_Step2_v12::#OME_banner::Clinical::03_Gastroenterology::09_Malabsorption, #AK_Step2_v12::#OME::01_Medicine::03_Gastroenterology::09_Malabsorption
#AK_Step2_v12::#OME_banner::Clinical::03_Gastroenterology::10_Diverticula, #AK_Step2_v12::#OME::01_Medicine::03_Gastroenterology::10_Diverticula
#AK_Step2_v12::#OME_banner::Clinical::03_Gastroenterology::11_Colon_Cancer, #AK_Step2_v12::#OME::01_Medicine::03_Gastroenterology::11_Colon_Cancer
#AK_Step2_v12::#OME_banner::Clinical::03_Gastroenterology::12_Cirrhosis, #AK_Step2_v12::#OME::01_Medicine::03_Gastroenterology::12_Cirrhosis_2
#AK_Step2_v12::#OME_banner::Clinical::03_Gastroenterology::14_GI_Bleed, #AK_Step2_v12::#OME::01_Medicine::03_Gastroenterology::14_GI_Bleed
